game,season,home_team,away_team,starting_min,home_0,home_1,home_2,home_3,home_4,away_0,away_1,away_2,away_3,away_4
201203260WAS,2012,WAS,DET,13,Brian Cook,Chris Singleton,Jan Vesely,Roger Mason,Shelvin Mack,Ben Gordon,Ben Wallace,Damien Wilkins,Jonas Jerebko,Rodney Stuckey
201203260WAS,2012,DET,WAS,14,Ben Gordon,Ben Wallace,Damien Wilkins,Jonas Jerebko,Rodney Stuckey,Brian Cook,Jan Vesely,Jordan Crawford,Roger Mason,Shelvin Mack
201203260WAS,2012,WAS,DET,15,Brian Cook,Jan Vesely,Jordan Crawford,Roger Mason,Shelvin Mack,Ben Wallace,Damien Wilkins,Jonas Jerebko,Rodney Stuckey,Will Bynum
201203260WAS,2012,DET,WAS,17,Damien Wilkins,Greg Monroe,Jonas Jerebko,Rodney Stuckey,Will Bynum,Brian Cook,Jan Vesely,John Wall,Jordan Crawford,Roger Mason
201203260WAS,2012,WAS,DET,18,Brian Cook,Jan Vesely,John Wall,Jordan Crawford,Roger Mason,Brandon Knight,Damien Wilkins,Greg Monroe,Jonas Jerebko,Will Bynum
201203260WAS,2012,DET,WAS,19,Brandon Knight,Damien Wilkins,Greg Monroe,Jonas Jerebko,Will Bynum,John Wall,Jordan Crawford,Kevin Seraphin,Nene Hilario,Roger Mason
201203260WAS,2012,DET,WAS,20,Brandon Knight,Greg Monroe,Jonas Jerebko,Tayshaun Prince,Will Bynum,John Wall,Jordan Crawford,Kevin Seraphin,Nene Hilario,Roger Mason
201203260WAS,2012,DET,WAS,21,Brandon Knight,Greg Monroe,Jason Maxiell,Tayshaun Prince,Will Bynum,John Wall,Jordan Crawford,Kevin Seraphin,Nene Hilario,Roger Mason
201203260WAS,2012,DET,WAS,22,Brandon Knight,Greg Monroe,Jason Maxiell,Tayshaun Prince,Will Bynum,Chris Singleton,John Wall,Jordan Crawford,Kevin Seraphin,Nene Hilario
201203260WAS,2012,DET,WAS,23,Brandon Knight,Greg Monroe,Jason Maxiell,Tayshaun Prince,Will Bynum,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Nene Hilario
201203260WAS,2012,DET,WAS,24,Ben Wallace,Brandon Knight,Jason Maxiell,Tayshaun Prince,Will Bynum,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Nene Hilario
201203260WAS,2012,WAS,DET,25,Chris Singleton,John Wall,Jordan Crawford,Kevin Seraphin,Nene Hilario,Brandon Knight,Greg Monroe,Jason Maxiell,Rodney Stuckey,Tayshaun Prince
201203260WAS,2012,WAS,DET,28,Chris Singleton,John Wall,Jordan Crawford,Kevin Seraphin,Nene Hilario,Brandon Knight,Greg Monroe,Jonas Jerebko,Rodney Stuckey,Tayshaun Prince
201203260WAS,2012,WAS,DET,30,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,Brandon Knight,Greg Monroe,Jonas Jerebko,Rodney Stuckey,Tayshaun Prince
201203260WAS,2012,DET,WAS,32,Brandon Knight,Greg Monroe,Jonas Jerebko,Rodney Stuckey,Tayshaun Prince,Chris Singleton,Jan Vesely,John Wall,Kevin Seraphin,Roger Mason
201203260WAS,2012,WAS,DET,33,Chris Singleton,Jan Vesely,John Wall,Kevin Seraphin,Roger Mason,Ben Wallace,Brandon Knight,Jonas Jerebko,Rodney Stuckey,Tayshaun Prince
201203260WAS,2012,DET,WAS,36,Ben Wallace,Brandon Knight,Jonas Jerebko,Tayshaun Prince,Will Bynum,Brian Cook,Chris Singleton,Jan Vesely,Roger Mason,Shelvin Mack
201203260WAS,2012,WAS,DET,37,Brian Cook,Chris Singleton,Jan Vesely,Roger Mason,Shelvin Mack,Ben Wallace,Jonas Jerebko,Rodney Stuckey,Tayshaun Prince,Will Bynum
201203260WAS,2012,DET,WAS,38,Austin Daye,Ben Wallace,Jonas Jerebko,Rodney Stuckey,Will Bynum,Brian Cook,Chris Singleton,Jan Vesely,Roger Mason,Shelvin Mack
201203260WAS,2012,DET,WAS,39,Austin Daye,Ben Wallace,Jonas Jerebko,Rodney Stuckey,Will Bynum,Brian Cook,Jan Vesely,Jordan Crawford,Roger Mason,Shelvin Mack
201203260WAS,2012,DET,WAS,42,Austin Daye,Ben Wallace,Jonas Jerebko,Rodney Stuckey,Will Bynum,Jan Vesely,John Wall,Jordan Crawford,Nene Hilario,Roger Mason
201203260WAS,2012,WAS,DET,44,Jan Vesely,John Wall,Jordan Crawford,Nene Hilario,Roger Mason,Ben Wallace,Brandon Knight,Jonas Jerebko,Rodney Stuckey,Tayshaun Prince
201203260WAS,2012,DET,WAS,45,Ben Wallace,Brandon Knight,Jonas Jerebko,Rodney Stuckey,Tayshaun Prince,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Nene Hilario
201203260WAS,2012,DET,WAS,46,Ben Wallace,Brandon Knight,Jonas Jerebko,Rodney Stuckey,Tayshaun Prince,Jan Vesely,John Wall,Jordan Crawford,Nene Hilario,Roger Mason
201203260WAS,2012,DET,WAS,47,Ben Wallace,Brandon Knight,Jonas Jerebko,Rodney Stuckey,Tayshaun Prince,John Wall,Jordan Crawford,Kevin Seraphin,Nene Hilario,Roger Mason
201203300WAS,2012,PHI,WAS,0,Andre Iguodala,Elton Brand,Evan Turner,Jrue Holiday,Spencer Hawes,Chris Singleton,John Wall,Jordan Crawford,Nene Hilario,Trevor Booker
201203300WAS,2012,WAS,PHI,7,Chris Singleton,John Wall,Jordan Crawford,Kevin Seraphin,Nene Hilario,Andre Iguodala,Elton Brand,Evan Turner,Jrue Holiday,Spencer Hawes
201203300WAS,2012,WAS,PHI,11,Chris Singleton,Jan Vesely,John Wall,Kevin Seraphin,Roger Mason,Andre Iguodala,Jrue Holiday,Lou Williams,Nikola Vucevic,Thaddeus Young
201203300WAS,2012,PHI,WAS,12,Andre Iguodala,Jodie Meeks,Lou Williams,Nikola Vucevic,Thaddeus Young,Cartier Martin,Jan Vesely,Kevin Seraphin,Roger Mason,Shelvin Mack
201203300WAS,2012,WAS,PHI,13,Cartier Martin,Jan Vesely,Kevin Seraphin,Roger Mason,Shelvin Mack,Jodie Meeks,Lou Williams,Nikola Vucevic,Sam Young,Thaddeus Young
201203300WAS,2012,PHI,WAS,16,Jodie Meeks,Jrue Holiday,Nikola Vucevic,Sam Young,Thaddeus Young,Cartier Martin,Jan Vesely,Kevin Seraphin,Roger Mason,Shelvin Mack
201203300WAS,2012,PHI,WAS,17,Elton Brand,Jodie Meeks,Jrue Holiday,Sam Young,Thaddeus Young,Cartier Martin,Jan Vesely,Kevin Seraphin,Roger Mason,Shelvin Mack
201203300WAS,2012,WAS,PHI,18,Cartier Martin,Jan Vesely,Kevin Seraphin,Roger Mason,Shelvin Mack,Elton Brand,Evan Turner,Jodie Meeks,Jrue Holiday,Thaddeus Young
201203300WAS,2012,PHI,WAS,19,Elton Brand,Evan Turner,Jodie Meeks,Jrue Holiday,Thaddeus Young,Cartier Martin,Jan Vesely,John Wall,Kevin Seraphin,Roger Mason
201203300WAS,2012,PHI,WAS,20,Andre Iguodala,Elton Brand,Jodie Meeks,Jrue Holiday,Thaddeus Young,Cartier Martin,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin
201203300WAS,2012,WAS,PHI,21,Cartier Martin,Jan Vesely,John Wall,Jordan Crawford,Nene Hilario,Andre Iguodala,Jrue Holiday,Lou Williams,Spencer Hawes,Thaddeus Young
201203300WAS,2012,PHI,WAS,24,Andre Iguodala,Elton Brand,Jrue Holiday,Lou Williams,Thaddeus Young,Chris Singleton,John Wall,Jordan Crawford,Kevin Seraphin,Nene Hilario
201203300WAS,2012,PHI,WAS,25,Andre Iguodala,Elton Brand,Evan Turner,Jrue Holiday,Spencer Hawes,Chris Singleton,John Wall,Jordan Crawford,Kevin Seraphin,Nene Hilario
201203300WAS,2012,PHI,WAS,29,Andre Iguodala,Elton Brand,Evan Turner,Jrue Holiday,Tony Battie,Chris Singleton,John Wall,Jordan Crawford,Kevin Seraphin,Nene Hilario
201203300WAS,2012,PHI,WAS,34,Evan Turner,Jodie Meeks,Lou Williams,Thaddeus Young,Tony Battie,Chris Singleton,Jan Vesely,Kevin Seraphin,Roger Mason,Shelvin Mack
201203300WAS,2012,WAS,PHI,37,Cartier Martin,Jan Vesely,Kevin Seraphin,Roger Mason,Shelvin Mack,Andre Iguodala,Jodie Meeks,Lou Williams,Thaddeus Young,Tony Battie
201203300WAS,2012,WAS,PHI,39,Cartier Martin,Jan Vesely,John Wall,Nene Hilario,Roger Mason,Andre Iguodala,Elton Brand,Jodie Meeks,Lou Williams,Thaddeus Young
201203300WAS,2012,PHI,WAS,42,Andre Iguodala,Elton Brand,Jodie Meeks,Lou Williams,Thaddeus Young,Cartier Martin,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin
201203300WAS,2012,WAS,PHI,43,Cartier Martin,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,Andre Iguodala,Elton Brand,Evan Turner,Jodie Meeks,Lou Williams
201203300WAS,2012,WAS,PHI,46,Cartier Martin,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,Evan Turner,Jodie Meeks,Lavoy Allen,Nikola Vucevic,Sam Young
201204010TOR,2012,TOR,WAS,0,Aaron Gray,Andrea Bargnani,DeMar DeRozan,James Johnson,Jose Calderon,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin
201204010TOR,2012,WAS,TOR,7,Chris Singleton,Jan Vesely,John Wall,Kevin Seraphin,Roger Mason,Aaron Gray,Andrea Bargnani,DeMar DeRozan,James Johnson,Jose Calderon
201204010TOR,2012,WAS,TOR,10,Brian Cook,Cartier Martin,John Wall,Kevin Seraphin,Roger Mason,Amir Johnson,Ben Uzoh,DeMar DeRozan,Ed Davis,James Johnson
201204010TOR,2012,TOR,WAS,13,Amir Johnson,Ben Uzoh,Ed Davis,Gary Forbes,Linas Kleiza,Brian Cook,Cartier Martin,Jan Vesely,Roger Mason,Shelvin Mack
201204010TOR,2012,WAS,TOR,16,Brian Cook,Cartier Martin,Jan Vesely,Roger Mason,Shelvin Mack,Andrea Bargnani,Ed Davis,Gary Forbes,Jose Calderon,Linas Kleiza
201204010TOR,2012,WAS,TOR,19,Brian Cook,Cartier Martin,Jan Vesely,John Wall,Jordan Crawford,Andrea Bargnani,Ed Davis,Gary Forbes,Jose Calderon,Linas Kleiza
201204010TOR,2012,TOR,WAS,20,Amir Johnson,Andrea Bargnani,DeMar DeRozan,Gary Forbes,Jose Calderon,Cartier Martin,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin
201204010TOR,2012,WAS,TOR,21,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,Amir Johnson,Andrea Bargnani,DeMar DeRozan,Gary Forbes,Jose Calderon
201204010TOR,2012,WAS,TOR,22,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,Amir Johnson,Andrea Bargnani,DeMar DeRozan,James Johnson,Jose Calderon
201204010TOR,2012,WAS,TOR,24,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,Amir Johnson,Andrea Bargnani,DeMar DeRozan,James Johnson,Jose Calderon
201204010TOR,2012,WAS,TOR,25,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,Aaron Gray,Andrea Bargnani,DeMar DeRozan,James Johnson,Jose Calderon
201204010TOR,2012,WAS,TOR,30,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,Aaron Gray,DeMar DeRozan,Ed Davis,James Johnson,Jose Calderon
201204010TOR,2012,WAS,TOR,31,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,Aaron Gray,Alan Anderson,DeMar DeRozan,Ed Davis,Jose Calderon
201204010TOR,2012,WAS,TOR,32,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,Alan Anderson,Amir Johnson,DeMar DeRozan,Ed Davis,Jose Calderon
201204010TOR,2012,WAS,TOR,33,Brian Cook,Chris Singleton,John Wall,Jordan Crawford,Kevin Seraphin,Alan Anderson,Amir Johnson,DeMar DeRozan,Ed Davis,Jose Calderon
201204010TOR,2012,WAS,TOR,34,Brian Cook,Chris Singleton,John Wall,Kevin Seraphin,Roger Mason,Alan Anderson,Amir Johnson,DeMar DeRozan,Ed Davis,Jose Calderon
201204010TOR,2012,TOR,WAS,35,Alan Anderson,Amir Johnson,Ben Uzoh,Ed Davis,Gary Forbes,Brian Cook,Chris Singleton,John Wall,Kevin Seraphin,Roger Mason
201204010TOR,2012,TOR,WAS,36,Alan Anderson,Amir Johnson,Ben Uzoh,Ed Davis,Gary Forbes,Brian Cook,Cartier Martin,Kevin Seraphin,Roger Mason,Shelvin Mack
201204010TOR,2012,TOR,WAS,39,Alan Anderson,Amir Johnson,Ben Uzoh,Ed Davis,Gary Forbes,Brian Cook,John Wall,Jordan Crawford,Kevin Seraphin,Roger Mason
201204010TOR,2012,WAS,TOR,40,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Roger Mason,Alan Anderson,Amir Johnson,Andrea Bargnani,Gary Forbes,Jose Calderon
201204010TOR,2012,WAS,TOR,43,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Roger Mason,Amir Johnson,Andrea Bargnani,DeMar DeRozan,Gary Forbes,Jose Calderon
201204010TOR,2012,WAS,TOR,46,Chris Singleton,John Wall,Jordan Crawford,Kevin Seraphin,Roger Mason,Amir Johnson,Andrea Bargnani,DeMar DeRozan,Gary Forbes,Jose Calderon
201204050DET,2012,DET,WAS,0,Ben Gordon,Brandon Knight,Greg Monroe,Jason Maxiell,Tayshaun Prince,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin
201204050DET,2012,WAS,DET,7,Chris Singleton,Jan Vesely,John Wall,Kevin Seraphin,Roger Mason,Ben Gordon,Brandon Knight,Greg Monroe,Jason Maxiell,Tayshaun Prince
201204050DET,2012,DET,WAS,8,Ben Gordon,Greg Monroe,Jason Maxiell,Rodney Stuckey,Tayshaun Prince,Cartier Martin,Jan Vesely,John Wall,Kevin Seraphin,Roger Mason
201204050DET,2012,WAS,DET,9,Cartier Martin,Jan Vesely,John Wall,Kevin Seraphin,Roger Mason,Ben Gordon,Greg Monroe,Jonas Jerebko,Rodney Stuckey,Tayshaun Prince
201204050DET,2012,DET,WAS,10,Ben Gordon,Greg Monroe,Jonas Jerebko,Rodney Stuckey,Tayshaun Prince,Brian Cook,Cartier Martin,John Wall,Kevin Seraphin,Roger Mason
201204050DET,2012,DET,WAS,13,Ben Wallace,Brandon Knight,Jonas Jerebko,Rodney Stuckey,Tayshaun Prince,Brian Cook,Cartier Martin,James Singleton,John Wall,Roger Mason
201204050DET,2012,WAS,DET,15,Brian Cook,James Singleton,Jordan Crawford,Roger Mason,Shelvin Mack,Ben Wallace,Brandon Knight,Jonas Jerebko,Rodney Stuckey,Tayshaun Prince
201204050DET,2012,DET,WAS,16,Ben Wallace,Brandon Knight,Damien Wilkins,Jonas Jerebko,Rodney Stuckey,Brian Cook,James Singleton,Jordan Crawford,Roger Mason,Shelvin Mack
201204050DET,2012,WAS,DET,17,Brian Cook,James Singleton,Jordan Crawford,Roger Mason,Shelvin Mack,Ben Gordon,Ben Wallace,Brandon Knight,Damien Wilkins,Jonas Jerebko
201204050DET,2012,WAS,DET,18,James Singleton,John Wall,Jordan Crawford,Kevin Seraphin,Roger Mason,Ben Gordon,Ben Wallace,Brandon Knight,Damien Wilkins,Jonas Jerebko
201204050DET,2012,DET,WAS,20,Ben Gordon,Ben Wallace,Jason Maxiell,Tayshaun Prince,Will Bynum,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin
201204050DET,2012,WAS,DET,22,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,Ben Gordon,Greg Monroe,Jason Maxiell,Tayshaun Prince,Will Bynum
201204050DET,2012,WAS,DET,23,Brian Cook,Chris Singleton,John Wall,Jordan Crawford,Kevin Seraphin,Ben Gordon,Greg Monroe,Jason Maxiell,Tayshaun Prince,Will Bynum
201204050DET,2012,WAS,DET,24,Brian Cook,Cartier Martin,James Singleton,John Wall,Roger Mason,Ben Gordon,Greg Monroe,Jason Maxiell,Tayshaun Prince,Will Bynum
201204050DET,2012,DET,WAS,25,Ben Gordon,Brandon Knight,Greg Monroe,Jason Maxiell,Tayshaun Prince,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin
201204050DET,2012,WAS,DET,31,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,Ben Gordon,Ben Wallace,Brandon Knight,Jason Maxiell,Tayshaun Prince
201204050DET,2012,WAS,DET,33,Brian Cook,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Ben Wallace,Brandon Knight,Jason Maxiell,Rodney Stuckey,Tayshaun Prince
201204050DET,2012,DET,WAS,34,Ben Wallace,Brandon Knight,Jonas Jerebko,Rodney Stuckey,Tayshaun Prince,Brian Cook,Chris Singleton,James Singleton,John Wall,Jordan Crawford
201204050DET,2012,DET,WAS,35,Ben Wallace,Damien Wilkins,Jonas Jerebko,Rodney Stuckey,Will Bynum,Brian Cook,James Singleton,John Wall,Jordan Crawford,Roger Mason
201204050DET,2012,DET,WAS,36,Ben Wallace,Damien Wilkins,Jonas Jerebko,Rodney Stuckey,Will Bynum,Brian Cook,James Singleton,John Wall,Roger Mason,Shelvin Mack
201204050DET,2012,WAS,DET,39,Cartier Martin,Jan Vesely,John Wall,Kevin Seraphin,Roger Mason,Ben Wallace,Damien Wilkins,Jonas Jerebko,Rodney Stuckey,Will Bynum
201204050DET,2012,WAS,DET,41,Cartier Martin,Jan Vesely,John Wall,Kevin Seraphin,Roger Mason,Ben Gordon,Ben Wallace,Damien Wilkins,Jonas Jerebko,Will Bynum
201204050DET,2012,WAS,DET,42,Brian Cook,Cartier Martin,Jan Vesely,Jordan Crawford,Roger Mason,Ben Gordon,Ben Wallace,Damien Wilkins,Jonas Jerebko,Will Bynum
201204050DET,2012,WAS,DET,43,Brian Cook,Cartier Martin,Jan Vesely,Jordan Crawford,Roger Mason,Ben Gordon,Ben Wallace,Brandon Knight,Damien Wilkins,Jason Maxiell
201204050DET,2012,WAS,DET,45,Brian Cook,Jan Vesely,John Wall,Jordan Crawford,Roger Mason,Ben Gordon,Ben Wallace,Brandon Knight,Damien Wilkins,Jason Maxiell
201204050DET,2012,WAS,DET,47,Brian Cook,Jan Vesely,John Wall,Jordan Crawford,Roger Mason,Ben Gordon,Ben Wallace,Jason Maxiell,Rodney Stuckey,Tayshaun Prince
201204060NJN,2012,WAS,NJN,0,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,Deron Williams,Gerald Wallace,Kris Humphries,MarShon Brooks,Shelden Williams
201204060NJN,2012,WAS,NJN,9,Brian Cook,Cartier Martin,John Wall,Jordan Crawford,Kevin Seraphin,Deron Williams,Gerald Green,Jordan Williams,Kris Humphries,MarShon Brooks
201204060NJN,2012,WAS,NJN,11,Brian Cook,Cartier Martin,James Singleton,John Wall,Jordan Crawford,Anthony Morrow,Deron Williams,Gerald Green,Gerald Wallace,Jordan Williams
201204060NJN,2012,WAS,NJN,12,Brian Cook,Cartier Martin,James Singleton,Jordan Crawford,Shelvin Mack,Anthony Morrow,Deron Williams,Gerald Green,Gerald Wallace,Jordan Williams
201204060NJN,2012,WAS,NJN,13,Brian Cook,Cartier Martin,James Singleton,Roger Mason,Shelvin Mack,Anthony Morrow,Deron Williams,Gerald Green,Gerald Wallace,Jordan Williams
201204060NJN,2012,WAS,NJN,15,Brian Cook,Cartier Martin,James Singleton,Roger Mason,Shelvin Mack,Anthony Morrow,DeShawn Stevenson,Gerald Green,Gerald Wallace,Jordan Williams
201204060NJN,2012,WAS,NJN,17,Cartier Martin,James Singleton,Jan Vesely,Roger Mason,Shelvin Mack,Anthony Morrow,DeShawn Stevenson,Gerald Green,Gerald Wallace,Jordan Williams
201204060NJN,2012,WAS,NJN,18,Cartier Martin,James Singleton,Jan Vesely,Roger Mason,Shelvin Mack,Anthony Morrow,DeShawn Stevenson,Gerald Wallace,MarShon Brooks,Shelden Williams
201204060NJN,2012,WAS,NJN,19,Cartier Martin,James Singleton,Jan Vesely,Roger Mason,Shelvin Mack,Deron Williams,Gerald Wallace,Kris Humphries,MarShon Brooks,Shelden Williams
201204060NJN,2012,WAS,NJN,20,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,Deron Williams,Gerald Wallace,Kris Humphries,MarShon Brooks,Shelden Williams
201204060NJN,2012,WAS,NJN,23,Cartier Martin,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,Deron Williams,Gerald Wallace,Kris Humphries,MarShon Brooks,Shelden Williams
201204060NJN,2012,WAS,NJN,24,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,Deron Williams,Gerald Wallace,Kris Humphries,MarShon Brooks,Shelden Williams
201204060NJN,2012,WAS,NJN,31,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,Deron Williams,Gerald Green,Jordan Williams,MarShon Brooks,Shelden Williams
201204060NJN,2012,WAS,NJN,32,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,Deron Williams,Gerald Green,Jordan Williams,Kris Humphries,MarShon Brooks
201204060NJN,2012,WAS,NJN,33,Cartier Martin,James Singleton,John Wall,Jordan Crawford,Kevin Seraphin,Anthony Morrow,Deron Williams,Gerald Green,Jordan Williams,Kris Humphries
201204060NJN,2012,WAS,NJN,37,Cartier Martin,James Singleton,Kevin Seraphin,Roger Mason,Shelvin Mack,Anthony Morrow,Deron Williams,Gerald Green,Jordan Williams,Kris Humphries
201204060NJN,2012,WAS,NJN,38,Cartier Martin,James Singleton,Kevin Seraphin,Roger Mason,Shelvin Mack,Anthony Morrow,Gerald Green,Gerald Wallace,Jordan Williams,MarShon Brooks
201204060NJN,2012,WAS,NJN,45,Brian Cook,Cartier Martin,James Singleton,Roger Mason,Shelvin Mack,Dennis Horner,Gerald Green,Johan Petro,MarShon Brooks,Sundiata Gaines
201204090CHA,2012,WAS,CHA,0,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,Bismack Biyombo,Byron Mullens,Derrick Brown,Gerald Henderson,Kemba Walker
201204090CHA,2012,WAS,CHA,7,Chris Singleton,James Singleton,Jan Vesely,John Wall,Jordan Crawford,Bismack Biyombo,Byron Mullens,Derrick Brown,Gerald Henderson,Kemba Walker
201204090CHA,2012,WAS,CHA,10,Chris Singleton,James Singleton,Jan Vesely,John Wall,Jordan Crawford,Byron Mullens,Corey Maggette,Gerald Henderson,Kemba Walker,Tyrus Thomas
201204090CHA,2012,WAS,CHA,12,Cartier Martin,James Singleton,Jan Vesely,Jordan Crawford,Shelvin Mack,Corey Maggette,Cory Higgins,D.J. White,Gerald Henderson,Tyrus Thomas
201204090CHA,2012,WAS,CHA,13,Cartier Martin,James Singleton,Kevin Seraphin,Roger Mason,Shelvin Mack,Corey Maggette,Cory Higgins,D.J. White,Gerald Henderson,Tyrus Thomas
201204090CHA,2012,WAS,CHA,14,Cartier Martin,James Singleton,Kevin Seraphin,Roger Mason,Shelvin Mack,Corey Maggette,Cory Higgins,D.J. White,Matt Carroll,Tyrus Thomas
201204090CHA,2012,WAS,CHA,16,Cartier Martin,James Singleton,Kevin Seraphin,Roger Mason,Shelvin Mack,Corey Maggette,Cory Higgins,D.J. White,Derrick Brown,Matt Carroll
201204090CHA,2012,WAS,CHA,18,Cartier Martin,James Singleton,Kevin Seraphin,Roger Mason,Shelvin Mack,D.J. White,Derrick Brown,Gerald Henderson,Kemba Walker,Matt Carroll
201204090CHA,2012,WAS,CHA,21,Cartier Martin,James Singleton,John Wall,Kevin Seraphin,Roger Mason,Bismack Biyombo,Byron Mullens,Derrick Brown,Gerald Henderson,Kemba Walker
201204090CHA,2012,WAS,CHA,22,Cartier Martin,James Singleton,John Wall,Jordan Crawford,Kevin Seraphin,Bismack Biyombo,Byron Mullens,Derrick Brown,Gerald Henderson,Kemba Walker
201204090CHA,2012,WAS,CHA,23,Cartier Martin,James Singleton,Jan Vesely,John Wall,Jordan Crawford,Byron Mullens,Corey Maggette,Cory Higgins,Derrick Brown,Gerald Henderson
201204090CHA,2012,WAS,CHA,25,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,Bismack Biyombo,Byron Mullens,Derrick Brown,Gerald Henderson,Kemba Walker
201204090CHA,2012,WAS,CHA,29,Chris Singleton,James Singleton,Jan Vesely,John Wall,Jordan Crawford,Bismack Biyombo,Byron Mullens,Derrick Brown,Gerald Henderson,Kemba Walker
201204090CHA,2012,WAS,CHA,31,Chris Singleton,James Singleton,Jan Vesely,John Wall,Jordan Crawford,Bismack Biyombo,Corey Maggette,Cory Higgins,Derrick Brown,Kemba Walker
201204090CHA,2012,WAS,CHA,32,Cartier Martin,James Singleton,Jan Vesely,John Wall,Roger Mason,Bismack Biyombo,Corey Maggette,Cory Higgins,Derrick Brown,Kemba Walker
201204090CHA,2012,WAS,CHA,36,Cartier Martin,James Singleton,Jan Vesely,Roger Mason,Shelvin Mack,Bismack Biyombo,Corey Maggette,Cory Higgins,Derrick Brown,Kemba Walker
201204090CHA,2012,WAS,CHA,37,Cartier Martin,James Singleton,Kevin Seraphin,Roger Mason,Shelvin Mack,Bismack Biyombo,Corey Maggette,Cory Higgins,Matt Carroll,Tyrus Thomas
201204090CHA,2012,WAS,CHA,38,Cartier Martin,James Singleton,Kevin Seraphin,Roger Mason,Shelvin Mack,Corey Maggette,Cory Higgins,D.J. White,Matt Carroll,Tyrus Thomas
201204090CHA,2012,WAS,CHA,41,Cartier Martin,James Singleton,Kevin Seraphin,Roger Mason,Shelvin Mack,Cory Higgins,D.J. White,Kemba Walker,Matt Carroll,Tyrus Thomas
201204090CHA,2012,WAS,CHA,45,Brian Cook,Cartier Martin,James Singleton,Roger Mason,Shelvin Mack,Cory Higgins,D.J. White,Kemba Walker,Matt Carroll,Tyrus Thomas
201204090CHA,2012,WAS,CHA,46,Brian Cook,Cartier Martin,James Singleton,Roger Mason,Shelvin Mack,Byron Mullens,Cory Higgins,D.J. White,Kemba Walker,Matt Carroll
201204140WAS,2012,CLE,WAS,0,Alonzo Gee,Anthony Parker,Donald Sloan,Luke Harangody,Tristan Thompson,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin
201204140WAS,2012,WAS,CLE,8,Chris Singleton,Jan Vesely,John Wall,Jordan Crawford,Kevin Seraphin,Donald Sloan,Lester Hudson,Luke Harangody,Omri Casspi,Tristan Thompson
201204140WAS,2012,CLE,WAS,10,Lester Hudson,Luke Harangody,Manny Harris,Omri Casspi,Samardo Samuels,Cartier Martin,James Singleton,Jan Vesely,John Wall,Jordan Crawford
201204140WAS,2012,CLE,WAS,13,Lester Hudson,Luke Walton,Manny Harris,Omri Casspi,Samardo Samuels,Cartier Martin,James Singleton,Kevin Seraphin,Roger Mason,Shelvin Mack
201204140WAS,2012,CLE,WAS,16,Lester Hudson,Luke Walton,Manny Harris,Omri Casspi,Tristan Thompson,Cartier Martin,James Singleton,John Wall,Kevin Seraphin,Roger Mason
201204140WAS,2012,CLE,WAS,17,Lester Hudson,Luke Walton,Manny Harris,Omri Casspi,Tristan Thompson,Cartier Martin,Jan Vesely,John Wall,Kevin Seraphin,Roger Mason
